cluster,Itm2a,Elof1,Dcn,Cd9,Snhg11,C1qc,Ermn,Agt,Rax
2,0,1,0,0,0,0,0,12,0
2,0,0,0,1,0,0,0,28,0
2,0,1,0,3,0,0,0,8,0
2,0,1,0,5,0,0,0,5,1
2,0,0,0,1,0,0,0,9,0
2,0,0,0,1,0,0,0,20,0
2,0,1,0,1,0,0,0,19,0
2,0,0,0,2,0,1,0,5,0
2,1,0,0,0,0,0,0,15,1
2,0,0,0,6,1,0,0,13,0
2,0,0,0,2,0,0,0,2,1
2,0,0,0,1,0,0,0,10,0
2,0,0,1,1,0,0,0,7,0
2,0,0,0,1,1,0,0,10,0
2,0,0,0,1,0,0,0,18,0
2,0,0,0,0,0,0,0,4,0
2,0,0,1,5,0,0,0,17,0
2,0,0,0,5,1,0,1,5,0
2,0,1,0,0,0,0,0,9,0
2,0,0,0,0,0,0,0,7,0
2,0,0,0,4,0,0,0,23,0
2,0,0,0,0,1,0,0,7,1
2,0,0,0,3,0,0,0,19,1
2,0,0,0,1,0,0,0,7,0
2,0,0,0,0,0,0,0,5,0
2,0,0,0,0,0,0,0,3,0
2,0,0,1,0,0,0,0,5,0
2,0,0,0,3,0,0,0,3,2
2,0,0,1,3,0,0,0,9,0
2,0,0,0,0,0,0,0,7,0
2,0,0,0,0,0,0,0,10,0
2,1,0,0,1,0,0,0,13,0
2,0,0,0,5,0,0,0,26,0
2,0,0,0,1,0,0,0,6,0
2,0,0,0,1,0,0,0,15,0
2,0,0,0,0,0,0,0,9,0
2,0,0,0,3,0,0,0,17,1
2,0,1,0,4,0,0,0,8,1
2,0,0,0,0,0,0,0,20,0
2,0,0,0,2,0,0,0,9,0
2,0,0,0,3,0,0,0,26,0
2,0,0,0,3,0,0,0,2,0
2,0,0,0,1,0,0,0,3,0
2,0,0,0,1,0,0,0,11,0
2,0,0,0,1,0,0,0,17,0
2,0,0,0,1,0,0,0,27,0
2,0,0,0,5,0,0,0,2,0
2,0,0,0,3,0,0,0,17,0
2,0,0,0,3,0,0,0,10,0
2,0,0,0,0,0,0,0,17,0
2,0,0,0,6,1,0,1,19,0
2,0,0,0,0,0,0,0,6,0
2,0,0,0,3,0,0,0,12,0
2,0,0,0,1,0,0,0,12,0
2,0,0,0,0,0,0,0,14,0
2,0,0,0,1,0,0,0,10,0
2,0,1,0,0,0,0,0,24,0
2,0,0,0,3,0,0,0,9,0
2,0,0,0,2,0,0,0,17,1
2,0,1,0,1,0,0,1,9,0
2,0,0,0,0,0,1,0,17,0
2,0,0,0,2,0,0,0,11,0
2,0,1,0,0,2,0,0,6,0
2,0,0,0,0,0,0,0,9,0
2,0,0,0,2,0,0,1,9,0
2,0,0,0,0,0,0,0,14,0
2,0,0,0,2,1,0,0,8,0
2,0,0,0,1,1,0,0,10,0
2,0,0,0,3,0,0,1,7,0
2,0,0,0,0,0,0,0,15,0
2,0,0,0,0,0,0,0,12,0
2,0,0,0,4,0,1,0,13,0
2,0,0,0,1,0,1,1,14,0
2,0,0,0,1,0,0,0,14,0
2,0,0,0,1,0,0,0,12,0
2,0,1,0,0,0,0,0,11,0
2,0,0,1,4,1,0,0,18,1
2,0,0,0,0,1,0,0,6,0
2,0,0,0,0,1,0,0,19,1
2,0,0,0,0,0,0,0,17,0
2,0,0,0,7,0,0,0,1,2
2,0,0,0,1,0,0,0,1,0
2,0,0,1,4,0,0,0,25,0
2,0,0,0,1,0,0,0,7,0
2,0,0,0,1,0,1,1,7,0
2,0,0,0,1,0,0,0,3,1
2,0,0,0,0,0,0,0,19,0
2,0,0,0,0,0,0,0,4,0
2,0,0,0,0,0,0,0,6,0
2,0,0,0,3,1,0,0,10,0
2,0,1,0,3,0,0,0,17,0
2,0,0,0,1,0,0,0,12,0
2,0,0,0,3,0,0,0,8,0
2,0,0,0,2,0,0,0,11,0
2,0,0,0,2,0,1,0,18,0
2,0,0,0,0,0,0,0,13,0
2,0,1,0,3,0,0,1,18,0
2,0,0,0,0,0,0,0,10,0
2,0,0,0,2,0,0,0,10,1
2,0,0,0,3,0,0,0,18,0
2,0,0,0,0,1,0,0,11,0
2,0,0,0,2,1,0,0,11,0
2,0,1,0,0,0,0,2,7,0
2,0,1,0,1,0,0,0,12,0
2,0,0,0,0,0,0,1,9,0
2,1,0,0,0,0,0,0,9,0
2,1,0,0,0,0,0,0,10,0
2,0,0,0,0,0,1,0,14,0
2,0,0,0,0,0,0,0,17,0
2,0,1,0,0,0,0,0,6,0
2,0,0,0,1,0,0,0,18,0
2,0,0,0,0,0,0,0,7,0
2,0,0,0,2,0,0,0,9,0
2,0,0,0,2,21,0,0,12,0
2,0,0,0,0,0,0,0,8,0
2,0,1,0,7,0,0,0,0,3
2,0,0,0,1,0,0,0,31,0
2,0,0,0,17,0,0,0,0,0
2,0,0,0,0,1,0,0,26,0
2,0,0,0,1,0,0,0,10,0
2,0,1,0,2,0,0,0,4,0
2,0,0,0,0,28,0,0,0,0
2,0,0,0,2,1,0,0,23,1
2,0,1,0,0,0,0,0,11,0
2,0,1,0,0,0,0,0,9,0
2,1,2,4,3,1,0,1,16,0
2,0,0,0,0,1,0,0,4,0
2,0,0,0,0,0,0,0,10,0
2,0,0,0,0,0,0,0,13,0
2,0,1,0,2,0,0,0,14,0
2,1,0,0,2,0,0,0,16,0
2,0,0,0,6,1,0,0,6,0
2,0,1,0,3,0,0,0,14,0
2,0,1,0,4,0,0,0,16,0
2,1,0,0,3,0,0,0,5,0
2,0,1,0,4,0,1,0,5,0
2,0,1,0,3,1,0,0,2,6
2,0,0,0,4,0,0,1,13,0
2,0,0,0,2,1,0,0,7,0
2,0,0,0,2,0,0,0,15,0
2,0,0,0,2,1,0,0,18,0
2,0,0,0,0,1,0,0,17,0
2,0,1,0,0,0,0,0,25,0
2,0,0,1,1,0,1,0,7,0
2,0,0,0,3,0,0,0,5,1
2,0,0,0,1,0,0,1,14,0
2,0,0,0,0,0,1,0,9,0
2,0,1,0,3,0,0,0,20,1
2,0,0,0,3,0,0,0,13,0
2,1,1,0,0,0,0,0,14,0
2,0,0,0,5,0,1,0,15,0
2,0,0,0,1,0,0,0,4,0
2,0,1,0,1,0,0,0,9,0
2,0,0,0,1,0,0,0,8,0
2,0,0,0,2,1,0,0,6,0
2,0,0,0,1,0,0,0,7,0
2,0,0,0,0,0,0,0,13,0
2,0,0,0,1,0,0,0,9,0
2,0,1,0,3,0,0,0,12,0
2,0,0,0,2,0,0,0,23,0
2,0,0,0,2,0,0,0,6,0
2,0,1,0,6,1,0,0,7,0
2,0,0,0,2,1,0,1,19,0
2,0,0,0,0,0,0,0,9,0
2,0,0,0,0,1,0,0,13,0
2,0,1,0,0,0,0,0,6,0
2,0,1,0,0,0,0,0,10,0
2,0,0,1,4,0,1,0,11,0
2,0,0,0,4,0,0,0,10,0
2,1,0,0,4,0,0,0,6,0
2,0,0,0,1,0,0,0,19,0
2,0,1,1,2,0,0,0,20,0
2,0,0,0,1,0,0,0,9,0
2,0,1,0,1,0,0,0,12,0
2,0,0,0,3,0,0,0,0,2
2,0,1,0,5,0,0,0,14,1
2,0,0,0,3,0,0,0,21,0
2,0,0,0,1,1,0,0,23,0
2,0,0,0,3,0,0,0,4,0
2,0,0,0,2,0,0,0,13,0
2,0,2,0,3,2,0,0,4,0
2,1,0,0,1,0,0,0,14,0
2,0,0,1,0,0,0,0,13,0
2,0,0,0,1,0,0,0,12,0
2,0,0,0,6,0,0,0,7,1
2,0,0,0,0,0,0,0,14,0
2,1,0,0,6,0,0,0,16,1
2,0,0,0,3,1,0,0,5,0
2,0,1,1,2,0,0,0,19,0
2,0,0,0,0,0,0,0,12,0
2,0,0,0,1,1,0,1,13,0
2,0,0,1,0,0,0,0,9,0
2,0,0,0,3,0,0,0,18,0
2,0,0,0,2,1,1,0,8,0
2,1,0,0,2,0,0,0,4,0
2,0,1,0,2,0,0,0,17,0
2,0,0,0,4,0,0,0,5,0
2,0,0,0,4,0,0,0,6,0
2,0,1,0,0,0,0,0,9,0
2,2,0,0,0,0,0,0,18,0
2,0,0,0,2,0,0,0,5,0
2,0,0,0,2,0,0,0,26,0
2,0,0,0,1,0,0,0,10,0
2,0,0,0,3,0,0,0,6,0
2,0,1,0,6,0,0,0,10,7
2,0,0,0,1,0,0,0,5,0
2,0,0,0,2,2,0,0,21,0
2,0,0,0,1,1,1,0,17,0
2,0,1,0,0,0,0,0,22,0
2,0,0,0,2,0,0,1,5,0
2,0,0,0,1,0,1,0,3,0
2,0,0,0,1,0,0,0,13,0
2,0,0,0,3,0,0,1,13,0
2,0,2,0,0,0,0,0,6,0
2,0,0,0,4,2,0,0,8,0
2,0,0,0,3,1,0,0,13,0
2,0,1,0,3,0,0,0,21,0
2,0,0,0,3,0,0,0,23,0
2,0,1,0,1,0,0,0,15,0
2,0,0,0,2,0,0,0,8,0
2,0,0,0,1,0,0,0,5,0
2,0,0,0,1,0,0,0,8,0
2,0,0,0,0,0,1,0,17,0
2,0,1,0,5,0,2,0,33,0
2,0,0,0,6,0,0,0,19,0
2,0,0,1,2,0,0,0,18,1
2,0,1,0,2,0,0,0,17,0
2,0,0,1,1,0,0,0,27,0
2,0,0,0,3,0,0,0,16,0
2,0,2,0,2,1,0,0,12,0
2,0,0,0,3,0,0,0,6,0
2,0,0,0,0,0,0,0,8,0
2,0,0,0,4,0,0,0,6,0
2,0,0,1,2,0,0,0,11,0
2,0,1,0,2,0,0,0,22,1
2,0,0,0,1,3,0,0,0,0
2,0,0,0,3,0,0,0,11,0
2,0,0,0,1,0,0,0,6,0
2,0,0,0,0,0,0,0,11,0
2,0,1,0,3,1,0,0,18,0
2,0,0,0,0,0,0,0,20,0
2,0,0,0,3,1,0,0,20,0
2,1,0,0,0,0,0,0,12,0
2,0,0,1,0,0,0,0,19,0
2,0,0,0,3,0,0,1,20,0
2,0,1,1,2,0,1,0,14,0
2,0,0,0,4,0,0,0,10,0
2,0,0,0,5,0,0,0,11,0
2,0,0,0,1,1,0,0,8,0
2,0,0,0,1,0,0,0,16,0
2,0,1,0,3,0,0,0,20,0
2,0,0,1,1,0,0,0,9,0
2,0,0,0,2,0,0,0,13,0
2,0,0,0,1,0,0,0,12,0
2,0,0,0,2,0,0,0,12,1
2,0,2,1,1,0,0,0,5,0
2,0,0,0,2,0,0,0,12,1
2,0,1,0,5,0,0,1,0,1
2,0,1,0,3,0,0,0,12,0
2,0,0,0,0,0,0,0,3,0
2,0,1,0,0,1,0,0,23,0
2,1,0,0,0,0,0,0,7,0
2,0,0,0,4,0,0,0,18,0
2,0,0,0,3,0,0,0,8,0
2,0,0,0,3,0,0,0,13,2
2,0,0,0,1,0,0,0,10,0
2,0,0,0,1,1,0,0,16,1
2,0,0,0,3,0,1,0,5,0
2,0,0,0,2,0,0,0,9,0
2,0,0,0,2,0,1,0,11,1
2,0,1,0,3,0,0,0,12,0
2,1,0,0,2,0,0,1,5,0
2,0,0,0,0,0,0,0,19,1
2,0,0,0,0,1,0,0,8,0
2,0,0,0,1,0,0,0,17,0
2,0,1,0,4,0,0,0,25,0
2,0,0,0,2,0,0,0,10,0
2,0,0,0,4,0,0,0,6,0
2,0,0,0,1,0,0,0,13,0
2,0,0,0,1,0,0,0,7,0
2,0,1,1,1,0,0,0,13,0
2,0,0,0,0,0,0,0,20,0
2,0,0,0,2,0,0,0,14,0
2,0,0,0,7,0,0,0,4,0
2,0,0,1,2,0,0,0,9,0
2,0,0,0,2,0,1,0,7,0
2,0,0,0,2,0,0,0,14,0
2,0,0,0,3,1,1,0,15,0
2,1,0,0,4,0,0,0,20,0
2,0,1,0,3,0,0,0,8,0
2,0,0,0,2,0,0,0,32,0
2,1,2,0,1,0,0,0,17,0
2,0,0,0,1,0,0,0,12,0
2,0,0,0,1,0,0,0,9,0
2,0,0,0,1,0,0,0,17,1
2,0,0,0,1,0,0,0,20,0
2,0,0,0,1,0,0,0,16,0
2,0,0,0,0,0,0,0,20,0
2,0,0,0,1,0,0,0,20,0
2,0,0,0,3,0,1,0,9,0
2,0,0,0,2,1,1,0,20,0
2,0,0,0,4,0,0,1,13,1
2,0,0,0,2,0,0,1,5,0
2,0,0,0,0,0,0,0,8,0
2,1,0,0,3,0,0,1,11,0
2,1,1,0,6,0,0,1,2,0
2,1,0,0,1,0,0,0,19,0
2,0,1,0,2,0,0,0,20,0
2,0,0,0,0,0,0,0,21,0
2,0,0,1,1,0,0,1,24,0
2,1,0,0,3,0,0,0,10,0
2,1,0,0,1,0,0,0,11,0
2,0,0,0,1,0,0,0,19,0
2,0,1,0,2,0,0,0,9,0
2,0,2,1,4,0,0,0,9,0
2,0,1,0,1,1,0,0,4,0
2,0,1,0,2,0,0,0,18,0
2,0,0,0,0,1,0,0,7,0
2,0,0,0,0,1,0,0,22,0
2,0,0,0,1,0,0,0,5,0
2,0,0,0,0,1,0,0,16,0
2,1,0,0,0,0,0,0,8,0
2,0,0,0,1,0,0,0,12,0
2,0,1,0,4,0,0,0,18,0
2,0,0,0,2,0,0,0,13,0
2,0,0,0,1,0,0,0,13,0
2,0,0,0,1,0,0,0,17,0
2,0,0,0,4,0,0,0,12,0
2,0,0,0,0,0,0,0,12,0
2,0,0,0,4,0,0,0,9,0
3,1,0,0,29,3,0,17,0,0
3,0,1,0,13,0,0,5,1,0
3,0,1,0,15,0,1,0,0,0
3,0,0,0,15,0,0,18,0,0
3,0,0,0,7,1,0,4,0,0
3,0,0,0,6,0,0,5,0,0
3,1,0,0,6,1,0,11,0,1
3,0,0,0,1,0,0,17,0,0
3,0,0,0,10,0,0,10,0,0
3,0,1,0,10,0,0,21,0,0
3,0,1,0,6,0,0,13,0,0
3,0,0,0,14,1,0,9,0,0
3,0,0,0,3,0,0,10,0,0
3,0,0,0,5,0,0,15,0,0
3,0,0,1,10,0,0,13,0,0
3,0,0,0,21,0,0,20,1,0
3,0,0,0,15,0,0,4,1,0
3,0,1,0,22,0,0,10,0,0
3,0,0,0,3,0,0,16,1,1
3,0,1,0,17,0,0,10,1,0
3,0,0,0,4,0,0,9,1,0
3,0,0,0,10,0,0,8,0,0
3,0,1,0,2,1,0,15,0,0
3,0,2,0,3,1,0,14,1,0
3,0,0,0,4,1,0,12,0,0
3,0,1,0,3,0,0,7,0,0
3,0,0,1,6,0,0,12,0,0
3,0,0,0,1,1,0,14,0,0
3,0,0,0,13,0,0,9,0,0
3,0,1,0,19,0,0,19,1,0
3,0,1,0,11,0,0,16,0,0
3,0,0,0,2,3,0,10,1,0
3,0,0,0,2,0,0,20,0,0
3,0,1,1,7,0,1,7,1,0
3,0,1,0,2,0,0,15,0,0
3,0,1,0,14,0,0,12,0,0
3,0,1,1,14,0,0,7,0,0
3,0,1,0,0,1,0,36,0,0
3,0,2,0,9,0,0,8,0,0
3,0,1,0,8,0,0,10,0,0
3,0,0,0,5,0,0,5,1,0
3,0,0,0,3,0,0,14,0,0
3,0,1,0,7,0,0,8,0,0
3,0,1,0,27,1,0,23,1,0
3,1,1,0,15,0,1,11,0,0
3,0,1,0,5,0,0,13,0,0
3,0,0,0,27,0,0,20,0,0
3,0,0,0,19,0,0,19,0,0
3,0,0,0,13,0,1,13,0,0
3,0,0,0,4,0,0,22,0,0
3,0,0,0,5,0,0,11,0,0
3,0,0,0,24,0,0,12,0,1
3,0,0,0,23,0,1,13,0,0
3,0,0,1,4,2,0,12,0,0
3,0,0,0,5,0,1,45,0,0
3,0,1,1,8,0,0,10,0,0
3,0,1,0,14,0,0,16,0,0
3,0,0,1,14,0,0,21,1,0
3,0,2,0,2,0,0,10,0,0
3,0,1,0,10,0,0,8,0,0
3,0,0,0,9,0,0,7,0,1
3,0,3,0,29,0,0,16,0,0
3,0,0,0,4,0,0,4,0,0
3,0,0,0,12,1,0,21,0,0
3,0,3,0,13,33,0,13,1,0
3,0,0,0,11,0,1,10,0,0
3,0,1,0,5,0,0,17,0,0
3,0,1,0,2,0,0,14,0,1
3,0,0,0,1,0,1,14,0,0
3,0,0,0,13,0,0,5,0,0
3,0,0,0,20,0,0,27,0,0
3,0,2,0,0,0,1,2,0,0
3,0,0,0,16,0,0,14,0,0
3,0,0,0,1,0,0,13,0,0
3,0,0,0,5,0,0,11,0,0
3,0,0,0,5,0,0,13,0,0
3,0,0,0,6,0,0,12,1,0
3,0,0,0,8,0,0,12,0,0
3,0,1,0,7,0,0,14,0,0
3,0,0,0,6,0,0,2,0,0
3,0,2,1,21,0,1,13,1,0
3,0,0,0,7,0,0,2,0,0
3,1,1,0,2,0,0,5,0,0
3,0,2,0,4,0,0,14,0,1
3,0,0,0,1,0,0,11,0,0
3,0,2,0,14,0,0,12,1,0
3,0,0,0,2,0,0,6,1,0
3,0,0,0,2,0,0,13,0,0
3,0,0,0,10,0,0,3,0,0
3,0,0,0,13,0,0,15,0,0
3,0,0,0,12,0,0,13,0,0
3,0,0,0,8,1,0,6,0,0
3,0,2,0,1,0,0,25,0,0
3,0,0,1,9,0,0,14,0,0
3,0,1,0,13,0,0,13,0,0
3,0,0,0,5,0,0,7,0,0
3,0,0,0,4,0,0,7,0,0
3,0,0,0,4,0,0,13,0,0
3,0,0,0,2,0,0,20,0,0
3,0,0,0,5,0,0,17,8,0
3,0,0,0,25,0,0,14,0,0
3,0,1,0,6,0,0,6,3,0
3,0,0,0,5,0,1,11,1,0
3,0,0,0,6,0,0,5,0,0
3,0,0,0,3,0,0,15,0,0
3,0,0,0,12,0,0,7,1,0
3,0,0,0,9,0,0,18,0,0
3,0,1,0,13,0,0,11,0,0
3,0,1,0,26,2,0,13,0,0
3,0,1,0,16,0,0,11,0,0
3,0,0,1,3,0,0,3,0,0
3,0,0,0,11,0,0,6,0,0
3,0,0,0,50,0,1,26,0,0
3,0,1,0,12,0,0,10,2,0
3,0,0,1,1,1,0,2,0,0
3,0,0,1,6,0,0,12,0,0
3,0,0,0,14,0,0,7,1,0
3,0,0,0,1,0,0,3,0,0
3,0,1,0,7,0,0,7,10,0
3,0,0,0,4,0,0,10,0,0
3,0,1,0,12,0,0,18,1,0
3,0,0,0,5,0,0,8,0,0
3,0,0,0,0,0,0,19,0,0
3,0,1,1,7,0,0,18,0,0
3,0,1,0,0,0,0,18,0,0
3,0,0,0,5,0,0,6,0,0
3,0,0,0,10,1,0,5,0,0
3,0,0,0,4,0,1,21,0,0
3,0,1,0,8,0,0,13,1,0
3,0,0,0,1,0,0,12,0,0
3,0,0,0,4,0,0,13,0,0
3,0,0,0,7,0,0,11,0,0
3,0,0,0,16,0,0,9,0,0
3,0,2,1,31,0,0,37,0,0
3,0,1,0,14,0,0,11,0,0
3,0,0,0,10,0,0,6,0,0
3,2,1,0,37,0,1,12,0,1
3,0,0,1,4,0,0,13,1,0
3,0,0,0,7,0,0,6,0,0
3,0,0,0,18,1,0,2,0,0
3,0,0,0,16,0,0,19,0,0
3,0,0,0,7,1,0,11,0,0
3,0,0,0,14,0,1,16,0,0
3,0,0,0,5,0,0,3,0,0
3,0,1,0,2,0,1,4,1,0
3,0,0,1,7,0,0,8,0,0
3,0,1,0,3,1,0,22,0,0
3,0,1,1,11,0,0,4,0,0
3,0,0,0,6,0,0,11,0,0
3,0,0,0,7,1,0,14,0,0
3,0,0,1,16,1,0,15,1,0
3,0,0,0,9,0,0,0,0,0
3,0,0,0,4,1,0,5,0,0
3,0,0,0,2,1,0,20,0,0
3,0,0,0,0,0,1,23,0,0
3,0,1,0,3,0,0,12,0,0
3,0,0,0,12,0,0,10,0,0
3,0,1,0,19,0,1,1,0,0
3,0,0,0,0,0,0,31,1,0
3,0,1,0,31,0,0,31,1,0
3,0,0,0,13,0,0,6,0,0
3,0,1,1,1,0,0,14,0,0
3,0,0,0,2,0,0,8,0,0
3,0,0,0,3,0,1,14,1,0
3,0,0,0,8,0,0,10,1,0
3,0,0,0,6,0,0,16,0,0
3,0,2,0,6,2,0,9,1,0
3,0,0,0,5,1,0,12,0,0
3,0,2,0,25,1,0,19,1,0
3,0,1,0,28,2,0,13,0,0
3,0,1,1,15,0,0,9,1,0
3,0,1,0,6,0,0,20,0,0
3,0,0,0,2,1,0,12,1,0
3,0,0,0,3,0,0,8,0,0
3,0,1,0,19,1,0,13,0,0
3,0,0,0,7,0,0,8,0,0
3,0,0,0,5,0,0,5,0,0
3,0,0,0,7,0,0,10,0,0
3,0,0,0,0,0,1,21,0,0
3,0,0,0,5,0,0,14,0,0
3,0,0,0,4,0,0,22,1,0
3,0,1,0,8,0,0,9,0,0
3,0,1,0,8,0,0,17,0,0
3,1,1,0,55,2,1,24,2,0
3,0,1,0,25,0,0,9,1,0
3,0,0,0,4,0,0,9,0,0
3,0,0,0,4,0,1,15,0,0
3,2,1,70,15,0,0,8,0,0
3,0,0,0,3,0,0,10,0,0
3,0,2,0,5,0,0,0,0,0
3,0,0,0,0,0,1,20,2,0
3,0,0,1,6,0,0,15,2,1
3,0,0,0,7,0,0,8,0,0
3,0,0,0,5,0,0,5,0,0
3,1,1,1,11,1,0,12,1,1
3,0,0,0,7,0,0,7,0,0
3,0,0,0,4,0,0,17,1,0
3,0,0,0,14,0,0,13,0,0
3,0,0,0,8,0,0,11,0,0
3,0,0,1,5,0,0,21,0,0
3,0,0,1,11,0,0,12,0,0
3,0,0,0,6,0,0,13,0,0
3,2,1,1,9,0,0,7,2,0
3,0,1,0,35,2,0,24,1,0
3,0,0,0,27,0,0,8,0,0
3,0,1,0,12,1,0,14,0,0
3,0,0,1,6,0,0,10,0,0
3,1,0,0,8,0,1,10,0,0
3,0,1,1,34,1,1,13,1,0
3,0,1,0,1,1,0,24,0,0
3,1,2,0,9,0,0,13,0,0
3,0,0,0,5,0,0,12,0,0
3,0,0,0,8,0,0,13,0,0
3,0,0,0,4,1,0,3,0,0
3,0,1,1,21,1,0,15,0,0
3,0,1,0,1,0,0,10,0,0
3,0,0,0,5,0,0,9,0,0
3,0,0,0,7,2,0,11,0,0
3,0,0,0,7,0,0,22,0,0
3,0,0,0,5,0,0,9,0,0
3,1,0,0,6,0,0,9,0,0
3,0,0,1,10,0,0,11,0,0
3,1,3,0,9,0,2,7,4,0
3,0,0,0,2,0,0,10,0,0
3,0,1,0,8,0,0,6,0,0
3,0,1,0,18,0,0,9,0,0
3,0,1,0,7,0,0,7,0,0
3,0,1,0,2,0,0,2,1,0
3,0,1,0,3,0,0,9,1,0
3,0,2,0,21,0,0,14,0,2
3,0,0,0,17,0,0,16,2,0
3,1,0,0,11,0,0,10,0,0
3,0,0,0,12,0,0,10,0,0
3,0,1,0,0,1,0,14,0,0
3,0,1,0,2,0,0,19,0,0
3,0,1,1,55,0,1,17,1,0
3,0,2,0,23,0,0,9,1,0
3,0,0,1,3,0,0,14,0,0
3,0,2,0,6,1,0,12,0,0
3,0,0,1,1,0,1,10,1,0
3,2,0,0,8,0,0,5,3,4
3,0,2,0,7,0,0,16,0,0
3,0,0,0,6,0,1,15,0,0
3,0,0,0,7,0,0,13,0,0
3,0,0,0,17,3,0,20,1,0
3,0,0,0,14,0,0,8,0,0
3,0,1,0,7,0,1,18,0,0
3,0,0,0,7,0,0,7,1,0
3,0,0,0,6,0,0,8,0,0
3,0,1,0,1,0,0,10,0,0
3,0,0,0,11,0,0,9,1,0
3,0,1,0,14,0,0,11,0,0
3,0,0,0,1,0,0,18,0,0
3,0,0,0,3,0,0,10,0,0
3,1,0,0,3,1,0,12,0,0
3,0,0,0,6,0,2,17,0,0
3,0,0,0,3,0,1,13,0,0
3,0,0,0,11,0,0,18,0,0
3,0,0,1,5,0,0,14,0,0
3,0,0,0,4,0,0,7,0,0
3,0,1,0,6,1,0,12,0,0
3,0,0,0,4,0,0,20,0,0
3,0,2,1,11,0,0,15,0,0
3,0,0,0,10,1,0,2,0,0
3,0,0,0,14,0,1,15,1,1
3,0,0,0,12,0,0,9,0,0
3,0,0,0,4,0,0,8,0,0
3,0,0,0,1,0,0,17,0,0
3,0,1,0,6,0,0,10,0,0
3,0,1,1,15,0,0,10,1,0
3,0,0,0,12,0,0,18,0,0
3,0,1,0,0,0,0,20,0,1
3,0,0,0,15,1,0,4,0,0
3,0,1,0,0,0,0,47,0,0
3,0,1,0,4,1,0,15,0,0
3,0,0,0,4,0,0,10,0,0
3,0,0,0,44,1,0,12,0,0
3,0,0,0,18,0,0,19,0,0
3,0,0,2,25,0,0,18,0,0
3,0,0,0,27,0,1,16,2,0
3,0,0,0,7,1,0,11,0,0
3,0,0,0,14,1,1,10,1,0
3,0,0,1,1,0,0,10,0,0
3,0,0,0,4,0,0,8,0,0
3,0,1,1,7,1,0,12,0,0
3,0,0,0,9,0,0,6,0,0
3,0,0,0,14,0,1,11,0,0
3,0,0,0,6,0,1,18,2,0
3,0,0,0,8,0,0,4,0,0
3,0,1,1,5,0,0,10,1,0
3,0,0,0,1,1,0,16,1,0
3,0,0,0,12,0,0,9,0,0
3,0,1,0,3,0,0,11,1,0
3,0,1,0,8,0,1,6,0,0
3,0,1,0,7,0,0,13,0,0
3,0,0,0,19,0,0,19,0,0
3,0,0,0,4,0,0,10,2,0
3,0,0,0,2,0,2,15,1,0
3,0,0,0,7,0,0,15,0,0
3,3,0,52,28,3,0,10,1,0
3,0,0,0,6,0,0,8,0,0
3,0,1,0,15,0,0,16,2,0
3,0,0,0,0,0,0,13,0,0
3,0,0,1,8,0,0,6,1,0
3,0,1,0,3,2,0,13,0,0
3,0,0,0,7,1,0,21,0,0
3,0,0,0,2,0,0,8,2,0
3,1,1,1,4,0,0,21,0,0
3,0,2,0,18,0,0,12,0,0
3,0,1,0,15,0,0,18,0,0
3,0,0,0,9,0,0,9,0,0
3,0,0,0,5,1,0,23,1,0
3,0,0,0,4,0,0,11,1,0
3,0,0,0,10,0,0,10,0,0
3,1,2,0,0,0,0,12,0,0
3,0,0,0,12,0,0,9,0,0
3,0,0,0,2,0,0,9,1,0
3,0,0,0,6,3,1,7,0,0
3,0,0,0,9,0,0,12,1,0
3,0,0,0,2,1,1,10,3,0
3,0,2,0,4,1,1,13,0,0
3,0,3,0,8,0,1,13,0,0
3,1,0,0,4,0,0,19,0,0
3,0,1,0,2,0,0,10,0,0
3,0,0,0,6,1,0,11,1,0
3,0,0,0,13,0,1,8,1,0
3,1,0,0,10,0,0,8,0,0
3,0,0,0,6,0,0,11,0,0
3,0,0,0,4,0,0,10,1,0
3,0,0,0,13,0,0,18,0,0
3,0,1,1,2,1,0,22,1,0
3,0,0,0,4,0,0,16,1,0
3,0,1,0,8,0,0,13,1,0
3,0,2,0,5,0,1,11,1,0
3,0,1,0,4,1,1,10,0,0
3,0,0,0,10,1,0,12,0,0
3,0,0,0,5,1,0,16,0,0
3,0,0,0,8,1,0,12,0,1
3,0,0,0,8,1,0,10,0,0
3,0,0,0,10,0,0,8,1,0
3,0,0,0,9,0,0,10,0,0
3,0,0,0,1,0,0,12,0,0
3,0,1,0,29,0,0,26,0,0
3,0,1,0,11,0,0,18,0,0
3,0,0,0,3,0,0,10,0,0
3,0,0,0,7,0,0,13,0,0
3,0,0,0,2,0,0,13,1,0
3,0,2,0,3,0,1,17,1,0
3,0,0,1,6,1,0,18,1,0
3,0,0,0,14,0,0,6,1,0
3,0,2,0,4,1,0,14,0,0
3,0,1,0,15,1,0,19,1,0
3,0,0,1,3,0,0,11,0,0
3,0,0,0,4,0,0,10,13,0
3,0,0,0,2,0,0,16,6,0
3,0,0,0,6,1,0,11,0,0
3,0,0,1,10,1,0,18,0,0
3,0,0,0,19,0,0,10,1,0
3,0,0,1,9,0,0,5,1,1
3,0,0,0,8,1,0,15,0,0
3,0,0,1,13,0,0,9,1,1
3,0,0,0,6,1,0,14,0,0
3,0,0,0,7,0,0,14,0,0
3,0,2,1,9,1,0,12,1,0
3,0,1,0,5,1,0,18,0,0
3,0,1,0,4,0,0,9,1,0
3,0,0,0,1,0,0,17,1,0
